comments_count,attitudes_count,reposts_count,region_name,screen_name,topic_struct,text_raw
0,0,0,未知,北方新报,淘宝回应摇猫参赛,【102万全网寻找淘宝宠物代言猫淘宝回应摇猫参赛】上午不少网友在社交软件上晒出自己收到了短信，邀请网友的宠物猫参加猫王大赛。刚刚官方回应：这确实是为征集代言猫举办的猫王大赛，最终夺冠的猫可以获得102万现金大奖，还有承包一年猫粮、终身猫咪医疗险等福利奖品，家中有猫的可以赶紧来送猫出道。网友表示，我都想变成猫猫去参赛了！
0,0,0,未知,环球电竞,NIP对战UP;2024LPL夏季赛;英雄联盟,【NIP对战UP 海报大比拼】 19 00 NIP vs UP NIP：【破】运筹决胜，控电 UP：较量！ 2024LPL夏季赛英雄联盟
0,0,0,未知,环球电竞,沙特电竞世界杯;英雄联盟,T1官宣成立PUBG分部参加沙特电竞世界杯 欢迎选手EEND、Daeva、ZeniTh、Rain1ng以及教练Alphaca 沙特电竞世界杯英雄联盟
11,15,1,辽宁,咖啡布偶猫,无,短视频平台但凡发老公丑、穷、不着调，甚至进橘子，只要老婆看起来还可以，肯包容，都会有一群人夸赞“好女人”允悲允悲，但凡对男人提出来自己的标准、想法，哪怕女方条件也不差，远高于她提的标准，都会有一群人说“要求太高了”笑cry笑cry。
131,294,53,未知,人民日报,哈工大录取通知书有把太空金属钥匙;分还没出哈工大录取通知书先出了,【“宇宙级”浪漫！哈工大录取通知书有把太空金属钥匙酷】分还没出哈工大录取通知书先出了星星主题：哈工大2024录取通知书送每人一把“金”钥匙星星材质：以太空金属材料进行3D打印、抛光星星镀层：由曾用于空间站对接的技术完成表面镀层星星寓意：以钥匙开启宇宙之门、未来之门哈尔滨工业大学
0,0,0,未知,环球电竞,环球电竞资讯,【曝本周没有任天堂发布会：发布会或在本月底举行】上月，任天堂宣布将在6月份举办全新一期的直面会，届时或将会有新游戏演示等内容。但从那之后，任天堂就再未放出具体的直面会日期。近日据知情人士phluttilippe表示，本周没有任天堂直面会，直面会将在本月底进行，但具体的日期还未确定。环球电竞资讯任天堂
0,0,0,广西,猪霸苍穹,太空;热们话题创作激励计划,回复孙武先生没啥有马老板的大火箭允悲孙武先生前提是你的先上去吧。。。。
0,1,0,未知,新浪新闻滚动,四川甘孜发生泥石流2人失联,四川甘孜发生泥石流2人失联【四川甘孜州雅江县河口镇多处发生泥石流，2人失联】据，新京报，四川省水利厅发布6月10日8时至11日8时汛情日报。一、雨情攀西地区、川西高原降小到中雨，部分地区降大到暴雨，局部地区降大暴雨。25499毫米73站，50999毫米24站，1002499毫米2站，最大降雨为攀枝花市米易溶洞站1287毫米。今天白天到晚上：川西高原和攀西地区有阵雨雪或雷雨，其中攀西地区西部南部有中到大雨、局地暴雨、个别大暴雨。二、水情全省主要江河水势平稳，无超警戒水位洪水发生。受降雨和水工程调蓄影响，雅安、乐山、内江、达州、宜宾、阿坝、甘孜、凉山、攀枝花等地部分中小河流发生小幅洪水波动，水位变幅超过2米的6站，超过1米的26站。预计未来24小时，凉山、攀枝花部分中小河流可能出现明显涨水过程，阿坝、甘孜、雅安、乐山、宜宾、泸州等地部分中小河流可能出现小幅洪水波动，发生超警洪水的可能性较小。三、预警情况6月10日17时，省地灾指办发布未来24小时地质灾害气象风险黄色预警，涉及甘孜、凉山2州6县市省防办向攀枝花市、凉山州发出山洪灾害风险提醒单。四、灾害及避险转移情况2个州共提前转移避险912人其中凉山州510人、甘孜州402人。6月10日17时许，受短时强降雨影响，甘孜州雅江县河口镇多处发生泥石流，2人失联。五、工作开展1自6月10日起，省防办、省地灾指办在水利厅值班中心联合开展防汛防地灾值班工作2省级抽查6市州19个县市防汛防地灾单位部门抽查地灾防治责任人30人、山洪灾害危险区责任人28个、水库责任人20个值班值守情况，要求密切关注降雨趋势，落实落细防范应对各项措施。
0,7,1,未知,新浪热点,四川甘孜发生泥石流2人失联,四川甘孜发生泥石流2人失联【四川甘孜州雅江县河口镇多处发生泥石流，2人失联】据，新京报，四川省水利厅发布6月10日8时至11日8时汛情日报。一、雨情攀西地区、川西高原降小到中雨，部分地区降大到暴雨，局部地区降大暴雨。25499毫米73站，50999毫米24站，1002499毫米2站，最大降雨为攀枝花市米易溶洞站1287毫米。今天白天到晚上：川西高原和攀西地区有阵雨雪或雷雨，其中攀西地区西部南部有中到大雨、局地暴雨、个别大暴雨。二、水情全省主要江河水势平稳，无超警戒水位洪水发生。受降雨和水工程调蓄影响，雅安、乐山、内江、达州、宜宾、阿坝、甘孜、凉山、攀枝花等地部分中小河流发生小幅洪水波动，水位变幅超过2米的6站，超过1米的26站。预计未来24小时，凉山、攀枝花部分中小河流可能出现明显涨水过程，阿坝、甘孜、雅安、乐山、宜宾、泸州等地部分中小河流可能出现小幅洪水波动，发生超警洪水的可能性较小。三、预警情况6月10日17时，省地灾指办发布未来24小时地质灾害气象风险黄色预警，涉及甘孜、凉山2州6县市省防办向攀枝花市、凉山州发出山洪灾害风险提醒单。四、灾害及避险转移情况2个州共提前转移避险912人其中凉山州510人、甘孜州402人。6月10日17时许，受短时强降雨影响，甘孜州雅江县河口镇多处发生泥石流，2人失联。五、工作开展1自6月10日起，省防办、省地灾指办在水利厅值班中心联合开展防汛防地灾值班工作2省级抽查6市州19个县市防汛防地灾单位部门抽查地灾防治责任人30人、山洪灾害危险区责任人28个、水库责任人20个值班值守情况，要求密切关注降雨趋势，落实落细防范应对各项措施。
15,21,5,未知,观察者网,无,【“有些问题就不是乡镇一级能解决的，只能靠哄”】左玮：各种“京访”、“省访”、“闹访”、“缠访”，不仅是乡村基层内部的老生常谈，也令各级政府望而生畏。作为群众口中著名“赖皮狗”，年逾80的赖某赴京非法上访十余次，战线长达二十余年。实际上，他所反映的问题经乡村镇多方走访查证，多次召开听证会和群众大会，证明其事实不成立。但十余年来，迫于信访考核压力也好，地方懒政不作为也罢，县乡政府长期“人民的矛盾用人民币解决”，以解决其生活困难或慰问为由，先后几次给予赖某各项补助近10万，并多次签订息诉罢访协议书。如赖某一般的“专业户”在各地皆有，他们拿捏着政府的“命门”，甚至恬不知耻的给周围人传授“攻略”。“我们这里有个出名的老大爷，逢年过节就扬言要搞事。要求‘要很大的领导和我谈话’，甚至要求动员和他多年没联系的亲友登门拜访。你问他有啥诉求，他自己都说不清了，却能一边拿着自己高血压、脑梗的病历暗示‘莫挨老子’，一边享受‘众星捧月’的感觉。”对于此类“专家”，解决诉求已不是问题关键，信访变成了其谋求特殊利益的一种渠道。
0,0,0,未知,新浪新闻热榜,女子地铁要求让座遭拒竟坐小孩身上,【女子地铁要求让座遭拒竟坐小孩身上，拍摄者：一车人指责她，她才站起来】据搜狐千里眼报道：6月9日，江苏南京。网传地铁一号线一家长带着小孩坐在座位上，一女子进车厢后要求小孩让座，遭拒后直接坐在小孩身上。拍摄者称，该女子说小孩没买票，不能坐，和家长起了矛盾，就坐小孩身上了。后面一车人指责女子，她才站起来。
0,0,0,未知,赤道财经,女子地铁要求让座遭拒竟坐小孩身上,【女子地铁要求让座遭拒竟坐小孩身上，拍摄者：一车人指责她，她才站起来】据搜狐千里眼报道：6月9日，江苏南京。网传地铁一号线一家长带着小孩坐在座位上，一女子进车厢后要求小孩让座，遭拒后直接坐在小孩身上。拍摄者称，该女子说小孩没买票，不能坐，和家长起了矛盾，就坐小孩身上了。后面一车人指责女子，她才站起来。
0,1,0,未知,新浪视频,女子地铁要求让座遭拒竟坐小孩身上,【女子地铁要求让座遭拒竟坐小孩身上，拍摄者：一车人指责她，她才站起来】据搜狐千里眼报道：6月9日，江苏南京。网传地铁一号线一家长带着小孩坐在座位上，一女子进车厢后要求小孩让座，遭拒后直接坐在小孩身上。拍摄者称，该女子说小孩没买票，不能坐，和家长起了矛盾，就坐小孩身上了。后面一车人指责女子，她才站起来。
13,50,1,未知,头条新闻,女子地铁要求让座遭拒竟坐小孩身上,【女子地铁要求让座遭拒竟坐小孩身上，拍摄者：一车人指责她，她才站起来】据搜狐千里眼报道：6月9日，江苏南京。网传地铁一号线一家长带着小孩坐在座位上，一女子进车厢后要求小孩让座，遭拒后直接坐在小孩身上。拍摄者称，该女子说小孩没买票，不能坐，和家长起了矛盾，就坐小孩身上了。后面一车人指责女子，她才站起来。
0,0,1,未知,青岛市市北区文化和旅游局,无,“我们的节日·端午”—“艺海弘文”2024年夏季书画作品展来啦！本次展览展期至6月17日，地址在市北区鞍山二路40号市北区美术馆1楼，欢迎社会各界莅临观展青岛市文化和旅游局
0,0,0,山东,面面俱到好运来,无,智慧线断开，主心思杂乱，缺乏主见和决断能力，自主能力差。生活和工作上做事常为优柔寡断，稳定性有所欠缺，满足于现状，不肯多进一步。因此，一生之中很难拥有自己的事业和财富，感情运势偏为低下，一生运势波动起伏较大
0,0,0,山东,面面俱到好运来,无,手指弯曲的女人从手相的角度来看桃花运非常旺盛，这就意味着手指弯曲的女人身边经常会围绕着很多优秀的男人。但是这种桃花运也需要自己用心把握，面对爱情不能操之过急，否则桃花运很有可能影响人的事业。因此，手指弯曲的女人面对感情要有智慧
0,0,0,未知,青岛市市北区文化和旅游局,无,热浪卷席下，文化热情愈加高涨！本周各街道、社区精彩文化活动有哪些？一起来看青岛市文化和旅游局
0,0,0,广西,猪霸苍穹,勇敢之盾-2024陆海空演习;烽火问鼎计划,转发微博
0,0,0,未知,厦门网,无,时政微周刊丨总书记的一周（6月3日—6月9日） 牢记嘱托 构筑“三北”绿色长城 【文脉华章】习言道要让更多文物和文化遗产活起来
1,135,1,未知,新浪热点,现在做大学老师还吃香吗;非升即走之下大学老师现状如何;非升即走之下有大学老师主动离职,【微互动：现在做大学老师还吃香吗】非升即走之下大学老师现状如何非升即走之下有大学老师主动离职
0,2,2,未知,新浪航天,俄罗斯护卫舰抵达美国海岸附近;俄护卫舰抵达美国海岸附近,【俄罗斯护卫舰抵达美国海岸附近本月将访问古巴】据俄罗斯媒体当地时间10日报道，俄海军“戈尔什科夫海军上将”号护卫舰已经抵达美国海岸附近。报道称，包括该护卫舰在内的四艘俄罗斯海军舰艇将正式访问古巴哈瓦那港。俄护卫舰抵达美国海岸附近本月12日至17日，包括“戈尔什科夫海军上将”号护卫舰、“喀山”号核潜艇在内的四艘俄罗斯海军舰艇将正式访问古巴哈瓦那港。哈瓦那距美国海岸约180公里。美国媒体10日援引美国官员消息报道称，美国已经部署舰船用于跟踪监视俄舰艇编队。（央视）
0,0,0,北京,新浪航天,国防部回应荷兰军机挑衅;解放军起飞战机驱离荷兰舰载直升机,国防部回应荷兰军机挑衅【解放军起飞战机驱离荷兰舰载直升机】有记者问及：荷兰国防部网站近日刊文称，2架中国战斗机和1架中国直升机在东海国际空域接近荷兰海军“特罗姆普”号护卫舰舰载直升机，造成不安全局势。该舰当时正在执行联合国安理会对朝鲜制裁决议监督任务。对此，国防部新闻发言人张晓刚表示：荷方所言颠倒黑白，其侵权行径欲盖弥彰。6月7日，荷海军“特罗姆普”号护卫舰舰载直升机位上海以东侵权挑衅，中国人民解放军东部战区采取语音警告、起飞战机等方式予以外逼驱离，完全合法合理，全程专业规范，制造不安全的恰恰是荷方而不是中方。荷方谎称执行联合国任务，在他国管辖的海空域炫耀武力，制造紧张局面，损害两国友好关系。荷方有关言行性质恶劣，我们对此表示强烈不满，并已向其提出严正交涉。我们正告荷方严格约束海空兵力行动，侵权挑衅必遭中方坚决反制。中国军队始终保持高度戒备，坚决捍卫国家主权安全和海洋权益。国防部发布
6,225,1,未知,观察者网,魔兽世界炸服,今日，魔兽世界炸服 引发热议。魔兽世界 回应称，因为尝试登录玩家数过多，目前两个服务器都已宕机离线。我们将测试重启服务器的流程并对服务器进行扩容。感谢玩家们的支持！ 你还在玩魔兽世界吗？
0,0,0,未知,新浪新闻滚动,俄罗斯护卫舰抵达美国海岸附近,【俄罗斯护卫舰抵达美国海岸附近】俄海军“戈尔什科夫海军上将”号护卫舰已经抵达美国海岸附近，本月将访问古巴。古巴此前表示俄舰艇均不携带核武器；详情新浪新闻
4,24,3,辽宁,咖啡布偶猫,明朝状元试卷2460字无一涂改;考前是太子 考后是弃子,明朝状元试卷2460字无一涂改古代考取功名非常非常难，别说状元，榜眼，探花，考中进士、举人都是非常非常了不起的，在当地会有一定的社会地位，进士以及进士以上都是可以直接当官的，最小的七品官也相当于县长，举人有空缺就当官，平时可以免税，在当地有话语权。状元，榜眼，探花很多到了最后都是封疆大吏，威震一方的人物，和现代的学历啥的根本无法一起相比，现代有学历和能直接当官是两码事。范进中举之后都疯了，奇葩吗，不奇葩，因为范进直接改变了命运，由饭吃不上被丈人嫌弃的贫儒直接变成了和当地老爷相提并论称兄道弟的人物了，别人直接把钱和房子送家里来。现代读个硕博不需要层次多高普通人只要努力坚持不懈，有一些读书头脑都可以，但古代中了功名，命运层次起码相当于七品官，都得是贵命才可以。考前是太子考后是弃子弟弟去世了二十天我高考完才知道
1,2,1,未知,新浪圈子,墨雨云间女主终于有家了;被王星越台词钓成翘嘴了;菲常萧张一个训狗一个吸猫,吴谨言王星越请二搭坠落春夜 看到挖墙脚我已经走不动道了干饭人干饭人干饭人 墨雨云间女主终于有家了被王星越台词钓成翘嘴了菲常萧张一个训狗一个吸猫
1,9,2,未知,头条新闻,高考前后最大的改变是什么;那年我高考,【高考前后最大的改变是什么】“跟高中的白月光表个白”、“游历祖国的大好河山”2024年全国高考已经结束，高考后的暑假做什么？大学生活如何度过？作为“过来人”，来自复旦大学管理学院的大学毕业生们，给高中毕业生提出了自己的建议。有毕业生表示，很多年之后，你会发现，高考错的题都刚刚好。那年我高考
0,0,0,未知,中国网新闻中心,国防部回应荷兰军机挑衅;解放军起飞战机驱离荷兰舰载直升机,国防部回应荷兰军机挑衅【解放军起飞战机驱离荷兰舰载直升机】有记者问及：荷兰国防部网站近日刊文称，2架中国战斗机和1架中国直升机在东海国际空域接近荷兰海军“特罗姆普”号护卫舰舰载直升机，造成不安全局势。该舰当时正在执行联合国安理会对朝鲜制裁决议监督任务。对此，国防部新闻发言人张晓刚表示：荷方所言颠倒黑白，其侵权行径欲盖弥彰。6月7日，荷海军“特罗姆普”号护卫舰舰载直升机位上海以东侵权挑衅，中国人民解放军东部战区采取语音警告、起飞战机等方式予以外逼驱离，完全合法合理，全程专业规范，制造不安全的恰恰是荷方而不是中方。荷方谎称执行联合国任务，在他国管辖的海空域炫耀武力，制造紧张局面，损害两国友好关系。荷方有关言行性质恶劣，我们对此表示强烈不满，并已向其提出严正交涉。我们正告荷方严格约束海空兵力行动，侵权挑衅必遭中方坚决反制。中国军队始终保持高度戒备，坚决捍卫国家主权安全和海洋权益。国防部发布
8,26,7,未知,观察者网,加沙儿童因营养不良在生死边缘挣扎,加沙儿童因营养不良在生死边缘挣扎据新华社报道，联合国儿童基金会6日说，加沙地带约九成儿童因缺乏食物而营养不足。持续数月的冲突和人道主义援助受限导致食品和卫生系统崩溃，给儿童及其家人带来了“灾难性后果”，儿童因为缺乏食物，面临“危及生命的营养不良风险”。另据央视新闻此前报道，根据联合国人道主义事务协调厅的通报，自今年1月中旬以来，巴勒斯坦加沙地带卫生部门已对超过93400名五岁以下儿童的营养不良情况进行筛查，发现7280人患有急性营养不良。世界卫生组织警告称，他们在一项调查中发现，超过五分之四的儿童在三天内至少有一天没有进食。联合国人道主义事务协调厅强调，现在对加沙地带人民的救援力度还远远不够，以色列应开放更多通往加沙地带的陆路口岸，以便人道援助物资顺利进入加沙。（澎湃新闻）
